material_id,predict_Band_gap_HSE
mp-10086,2.334601219
mp-1025905,1.855325281
mp-1035948,2.027433611
mp-1078823,2.292231353
mp-1096842,2.799508917
mp-1099948,1.724995417
mp-1174393,2.272860214
mp-1174670,2.652474533
mp-1175535,1.788868914
mp-1180172,2.338264006
mp-1180278,2.609684906
mp-1180521,2.631248036
mp-1182093,2.237843889
mp-1189193,2.067320372
mp-1193453,2.137928686
mp-1195169,2.282207181
mp-1204540,2.619343294
mp-1206117,1.711321316
mp-1211084,1.878819931
mp-1213271,2.896142706
mp-1215069,2.761503014
mp-1216612,2.347401314
mp-1216832,2.818451203
mp-1217,1.950099533
mp-1217925,2.639135864
mp-1218742,2.049015558
mp-1220387,2.323296436
mp-1226837,1.935096103
mp-1227089,2.120101861
mp-1232057,2.443094925
mp-1232073,1.809993758
mp-1244728,1.832311614
mp-1245857,2.103996181
mp-1253422,2.8514848
mp-1279310,1.788878517
mp-1285961,2.099957733
mp-1297861,1.7838002
mp-15387,2.563818136
mp-16699,1.869672625
mp-17119,2.384965078
mp-17719,2.836902719
mp-18335,2.065519369
mp-18538,2.525598361
mp-25210,2.897350133
mp-28306,2.522914289
mp-28752,2.000180711
mp-29090,2.596682503
mp-30520,2.505968042
mp-540416,2.833982014
mp-540830,2.827493692
mp-541946,2.200270174
mp-554930,2.281213372
mp-555471,2.553210125
mp-556340,2.725657481
mp-556622,1.947268189
mp-558847,2.81444185
mp-566534,2.207316081
mp-571286,2.741707544
mp-600159,2.508137875
mp-628665,2.964191997
mp-754030,2.973777933
mp-754352,2.285548475
mp-755480,2.973472236
mp-755816,1.93561615
mp-757055,2.024400067
mp-758950,1.755526669
mp-763935,1.979172769
mp-764983,2.684492061
mp-766523,1.899006689
mp-768433,2.289200206
mp-768846,1.772632901
mp-769577,1.871452372
mp-774795,1.959622453
mp-776697,2.779141703
mp-779021,2.732687083
mp-779502,2.682519367
mp-780765,2.560199564
mp-849778,2.043774136
mp-865492,1.878240756
mp-9693,2.493461658
mvc-15999,1.705193731
mp-1037248,2.112273422
mp-1037838,1.874183389
mp-1077383,2.920548297
mp-1095507,1.910570344
mp-1100576,2.050594503
mp-1105189,2.005614078
mp-1111920,2.665293161
mp-1147618,2.893498394
mp-1174197,2.365249794
mp-1174676,1.779811853
mp-1175886,2.035983731
mp-1178159,2.3221455
mp-1178498,2.5881464
mp-1181387,2.008493015
mp-1181595,1.708835142
mp-1197618,1.853506761
mp-1205224,2.714928281
mp-1212561,2.242100478
mp-1214805,2.593292672
mp-1216547,1.950893081
mp-1217996,2.585746775
mp-1218584,2.213291008
mp-1218681,1.968618953
mp-1218946,1.952370678
mp-1222267,2.152124889
mp-1223210,2.313859122
mp-1223232,1.7297318
mp-1223943,2.370155511
mp-1227591,2.012825039
mp-1232039,2.183589839
mp-1237291,2.206348975
mp-1248873,2.108716078
mp-1291754,1.949624664
mp-1296374,1.754805021
mp-1322154,1.811946594
mp-1640700,2.097041506
mp-1646718,2.109799844
mp-16543,2.629780044
mp-18138,1.884611739
mp-18762,2.301684183
mp-18992,2.016313908
mp-19256,2.107353864
mp-20088,2.698782061
mp-23844,2.959109506
mp-25841,2.097373631
mp-27514,1.708490228
mp-3527,2.279265933
mp-555605,2.512404569
mp-559832,2.543488744
mp-560098,2.938565964
mp-561834,2.564119547
mp-566296,2.598262433
mp-567484,2.494011506
mp-574189,2.900708603
mp-583499,2.224146092
mp-623087,1.791378906
mp-641117,2.762891658
mp-657300,2.946893897
mp-697331,2.572890192
mp-704959,1.976417578
mp-705635,2.397053222
mp-752776,2.751474289
mp-753042,2.039859464
mp-753483,1.882973481
mp-754329,2.377578569
mp-755046,2.874327622
mp-760002,2.648397056
mp-760316,2.224281767
mp-764512,2.5101672
mp-765311,2.873173892
mp-766565,2.182988469
mp-776313,2.148496689
mp-776508,2.158964481
mp-780623,1.831649939
mp-863369,2.298231292
mp-999127,2.766314361
mvc-5706,2.770563408
mvc-8433,2.491597533
mvc-9228,2.416040389
mvc-9671,2.363388097
mp-1023940,2.261805783
mp-1071539,2.246688681
mp-1103650,2.906713714
mp-1111089,2.716761869
mp-1112611,2.396441683
mp-1119338,2.767151725
mp-1175694,1.960869872
mp-1178767,1.972197333
mp-1180379,1.883359156
mp-1188562,2.114952917
mp-1189307,1.822333147
mp-1190623,2.983646906
mp-1192365,1.816783153
mp-1196389,2.639858722
mp-1197430,2.142336222
mp-1201373,2.835558769
mp-1202775,2.9457306
mp-1208082,2.757891792
mp-1211534,2.860027294
mp-1213937,1.770576458
mp-1215860,1.884326061
mp-1218425,2.072928944
mp-1218760,1.771529397
mp-1221506,2.078292764
mp-1223184,1.959546447
mp-1225073,2.321048208
mp-1232089,1.906376
mp-1245523,2.265690267
mp-1259193,1.755784172
mp-1297038,1.864695181
mp-21496,2.019718961
mp-26460,2.097890614
mp-28727,1.750374625
mp-553242,2.290009108
mp-559498,2.335757156
mp-561318,2.702728056
mp-697840,2.990985903
mp-706268,2.564691733
mp-706518,2.929869292
mp-754326,2.312746783
mp-754346,2.774930381
mp-754597,1.717532394
mp-756572,2.468513356
mp-756881,2.321446311
mp-759874,2.971167111
mp-762,2.308566772
mp-764547,2.713421228
mp-766023,1.909034922
mp-767701,1.888136997
mp-768699,2.385272428
mp-775829,2.116688089
mp-974603,1.973722878
mp-989614,2.264746453
mvc-14413,1.958727917
mvc-14636,2.786763692
mp-1022808,2.508332775
mp-1080256,1.708295519
mp-1080629,1.718955069
mp-1112403,2.629491786
mp-1113399,2.768178469
mp-1120723,2.026379864
mp-1174455,2.313199764
mp-1177118,2.729485917
mp-1177408,1.815552539
mp-1177579,2.357314011
mp-1182734,2.401781142
mp-1191364,2.3249379
mp-1192817,2.783487008
mp-1198208,1.838330232
mp-1201019,2.013488042
mp-1207186,2.450407342
mp-1210523,1.798194011
mp-1212698,1.990707325
mp-1215826,2.581383531
mp-1217396,2.146483778
mp-1220928,2.827223511
mp-1221256,1.946149092
mp-1227476,2.050669906
mp-1297691,1.974701267
mp-1541943,1.812943567
mp-1638682,2.685725458
mp-17696,2.335799003
mp-21283,2.949325392
mp-23256,1.910677231
mp-25400,1.824402847
mp-27776,1.885746817
mp-30106,2.614943339
mp-504649,2.884335819
mp-505145,2.660269217
mp-545359,2.914965092
mp-557953,1.706336361
mp-560300,2.740305031
mp-561127,2.684368106
mp-568546,2.883129753
mp-654312,2.650548583
mp-683666,2.402299308
mp-755473,2.272538772
mp-757072,1.777289958
mp-758688,2.839792581
mp-758790,2.993171606
mp-759626,1.974957819
mp-763029,2.461589086
mp-766382,1.970812419
mp-770632,2.161947839
mp-7738,2.666826719
mp-775492,2.067819469
mp-777591,2.110393378
mp-779309,2.305174822
mp-780128,2.351603681
mp-8901,2.183483683
mp-999132,1.715925228
mvc-10326,2.408971036
mvc-1180,1.850064242
mvc-15137,2.051694503
mp-1101720,2.405280967
mp-1111512,2.797420339
mp-1112107,2.127826939
mp-1174437,2.373486758
mp-1174762,1.948531628
mp-1176232,1.949621806
mp-1177598,1.982559517
mp-1178274,2.824834903
mp-1180037,1.797106025
mp-1188687,2.812243328
mp-1189857,2.631717522
mp-1193466,2.493917742
mp-1196957,2.235192644
mp-1199064,1.751422064
mp-1200518,2.723363669
mp-1202107,2.915755781
mp-1202194,2.652181539
mp-1202783,2.990023575
mp-1210874,1.772462764
mp-1213222,1.970083875
mp-1220718,2.431223503
mp-1222229,1.869144275
mp-1224534,1.938344808
mp-1225577,1.993828814
mp-1246128,2.434851706
mp-1282677,2.314977256
mp-1283831,2.057716517
mp-1305921,1.707656856
mp-14858,1.769279611
mp-1641398,2.508691306
mp-21855,1.723161758
mp-23305,2.173925532
mp-23418,2.968223433
mp-25275,2.539377933
mp-26086,2.643645289
mp-2809,2.071124344
mp-29696,2.167736736
mp-36395,2.635694239
mp-37509,2.891159975
mp-510076,1.716670678
mp-554608,2.869146047
mp-555120,2.251184367
mp-583184,2.299653325
mp-601211,2.500366714
mp-643105,1.934238753
mp-652318,2.638488172
mp-652683,2.720680192
mp-675701,1.878460431
mp-675766,1.703488053
mp-685014,2.920190281
mp-699660,2.271265997
mp-706670,1.804175811
mp-755305,1.884061186
mp-755520,2.405501039
mp-755701,2.538579253
mp-758358,1.931918828
mp-758466,2.862039586
mp-759535,2.2815556
mp-760107,1.899407425
mp-760248,1.969062281
mp-760964,2.606732783
mp-771123,1.928316047
mp-775166,1.726906581
mp-777682,2.615399239
mp-779016,2.163261683
mp-780140,2.099789636
mp-850355,2.950431761
mp-866311,1.889942628
mp-8881,2.467685056
mvc-1004,2.541626517
mvc-16292,2.101320056
mp-1002572,2.0271719
mp-1013922,1.834690833
mp-1080792,1.975309372
mp-1097611,1.897523472
mp-1111235,1.897371228
mp-1175554,1.907985456
mp-1175870,2.740248661
mp-1177206,2.023275619
mp-1177580,1.97574095
mp-1180913,2.345817508
mp-1195624,2.9016651
mp-1211751,2.547391306
mp-1214657,2.117771617
mp-1217938,1.826654953
mp-1224376,1.870613856
mp-1228615,2.361712647
mp-1229132,2.673318667
mp-1229253,1.731167719
mp-1237705,2.139470469
mp-1239448,2.186438292
mp-1247785,1.750435375
mp-1319466,2.817686592
mp-147,2.438699692
mp-1576561,2.988197281
mp-18038,2.068463164
mp-21145,2.28132105
mp-21877,2.48035665
mp-25268,1.915321817
mp-29198,1.737116303
mp-31285,2.000781117
mp-3924,2.126534611
mp-504636,1.907391303
mp-560386,2.297014269
mp-560610,2.068588992
mp-561495,2.240356747
mp-561599,2.771960158
mp-570613,2.860916203
mp-571284,2.624657172
mp-696088,2.936270861
mp-754652,2.467980208
mp-757216,2.737361525
mp-758201,1.774694569
mp-758881,2.616026086
mp-759273,1.834636361
mp-764933,1.890029278
mp-765998,1.722667344
mp-766210,2.108500028
mp-766527,2.09421505
mp-769564,2.877169919
mp-772082,2.964769436
mp-773119,1.9697584
mp-774861,2.122827053
mp-780573,2.127278239
mp-9778,2.503919831
mvc-3270,2.491542114
mp-1021494,2.323796867
mp-1036281,1.749551775
mp-1069079,2.620634603
mp-1080428,1.878764667
mp-1174280,2.033433944
mp-1175576,1.720419567
mp-1176571,2.042999833
mp-1190141,2.763005756
mp-1193919,2.609965014
mp-1203469,2.030690533
mp-1208960,2.882112936
mp-1208989,2.435792711
mp-1211846,2.349161078
mp-1214911,2.691854044
mp-1220256,2.201127967
mp-1221765,1.702175172
mp-1228599,2.735816467
mp-1245983,1.935794075
mp-1246566,2.206850322
mp-1275562,2.220837111
mp-1277100,2.275299047
mp-1291532,2.306033078
mp-1316190,1.770189119
mp-23153,1.760140458
mp-27528,2.036207144
mp-28978,2.569527286
mp-29035,2.74656915
mp-31020,2.596099003
mp-33816,2.495833406
mp-3529,2.43976015
mp-505014,1.829559653
mp-554511,2.394048786
mp-560042,2.992564786
mp-561194,2.809366342
mp-569623,1.797236217
mp-638445,2.417212306
mp-642535,2.086720408
mp-6476,1.918167342
mp-673656,2.3972792
mp-694917,1.715789289
mp-698272,2.380991942
mp-703320,1.754738983
mp-752454,1.975244653
mp-752982,2.279705092
mp-753020,2.6967732
mp-753099,1.830758472
mp-753533,2.94304675
mp-754418,1.908943458
mp-756090,2.558071006
mp-760812,2.740967981
mp-761023,1.856874003
mp-765223,2.891239467
mp-768548,2.373984231
mp-769662,2.317602386
mp-771389,2.110199192
mp-772970,2.321890347
mp-772990,2.159310325
mp-775753,2.754059881
mp-775863,2.654319439
mp-779909,2.050141078
mp-780288,2.318731297
mp-849296,1.854195889
mp-863388,2.612481806
mp-867601,2.795831972
mvc-10914,2.045406397
mvc-6554,2.740373106
mvc-6986,1.850400122
mvc-9634,1.778322231
mp-1021522,1.868925911
mp-1034797,2.831955956
mp-1037312,2.107391042
mp-1038344,2.720504703
mp-1038735,2.355020175
mp-1079517,2.552923497
mp-1112177,1.996684322
mp-1112992,2.215545258
mp-1157674,2.771666567
mp-1177314,2.882179125
mp-1178334,2.50758855
mp-1179671,2.01089445
mp-1181747,2.370806686
mp-1192030,1.877683733
mp-1194900,1.880425314
mp-1199424,1.738429439
mp-1200038,1.700557647
mp-1200566,2.108148375
mp-1202774,2.988430242
mp-1204243,2.325547806
mp-1208509,2.795768886
mp-1210550,2.455694028
mp-1213101,2.110811314
mp-1214391,1.819473739
mp-1215439,2.276147482
mp-1216096,2.95023
mp-1217936,2.443568608
mp-1221853,1.910553872
mp-1229098,2.381512958
mp-1273567,1.955956356
mp-13189,2.196403394
mp-13627,2.757069503
mp-17155,2.155786294
mp-17599,2.338711636
mp-20098,2.295056506
mp-23029,2.528739731
mp-28262,2.623931144
mp-33338,1.740057194
mp-35714,2.274975236
mp-36330,2.360688042
mp-532110,2.167220642
mp-540133,2.088577908
mp-553248,2.698782253
mp-556989,2.932952239
mp-558697,1.800890081
mp-566131,2.364115328
mp-570053,2.151673228
mp-570693,2.711464664
mp-651051,2.2883966
mp-675146,2.496611914
mp-685156,2.465722325
mp-685608,2.227143131
mp-697,2.045604058
mp-715333,1.845031311
mp-743651,1.7162083
mp-753442,2.612415569
mp-754561,2.360805717
mp-754570,1.709432714
mp-755868,1.867893203
mp-756616,1.763221239
mp-756924,2.8382
mp-757281,2.160993486
mp-757904,2.29435825
mp-758633,2.568236467
mp-758805,2.157008003
mp-758986,2.1199924
mp-760158,2.303593339
mp-767255,2.252875311
mp-769529,1.805803444
mp-770256,2.890078336
mp-771050,1.806938817
mp-772813,2.872194711
mp-777643,2.189663556
mp-778015,2.495327242
mp-778206,2.166221083
mp-867992,1.923208414
mvc-10108,2.865100419
mvc-10123,2.355201914
mvc-10827,2.118294017
mvc-16253,2.296593839
mvc-4371,2.245601622
mvc-8288,2.167432183
mp-1002164,2.724389839
mp-1014168,2.614355692
mp-10223,2.161429486
mp-1036764,2.698373061
mp-1036988,2.238725239
mp-1040164,2.044497542
mp-1076459,1.791532833
mp-11025,2.159264558
mp-1113441,2.480370489
mp-1173878,2.994315722
mp-1174468,2.530828147
mp-1181739,2.532628819
mp-1188730,1.830872269
mp-1192445,1.878782714
mp-1192486,1.886135792
mp-1194314,2.722314197
mp-1196217,1.829471986
mp-1199104,2.600427339
mp-1200076,2.930813533
mp-1213022,2.599908108
mp-1214444,2.221030744
mp-1214730,2.996675553
mp-1216171,1.881624308
mp-1219892,1.973084578
mp-1223338,1.774122972
mp-1224251,2.723273028
mp-1226884,2.573661175
mp-1228132,2.221577231
mp-1232161,2.261606003
mp-1246267,2.1751396
mp-1247219,1.966202683
mp-1247304,2.409414928
mp-1275559,2.004391442
mp-1573681,2.516869581
mp-1642203,2.269223978
mp-18540,2.493807028
mp-22922,2.232109147
mp-23165,1.944424572
mp-33029,2.773840706
mp-4024,2.004569075
mp-552454,1.832465517
mp-556369,2.451783728
mp-559878,2.172672636
mp-561196,2.947353203
mp-565597,2.464136933
mp-572512,1.962837294
mp-623135,2.327126017
mp-679669,2.849128975
mp-680170,1.974828147
mp-705357,2.418209181
mp-753681,2.881483544
mp-753897,2.507263969
mp-755149,2.444688075
mp-757749,1.763669514
mp-758391,1.753803942
mp-759453,2.055278992
mp-761241,2.844047122
mp-763190,2.116306397
mp-765243,2.018819681
mp-768103,2.99612735
mp-770464,1.746635544
mp-777540,1.984594461
mp-997027,2.781260472
mvc-15827,2.592730092
mvc-5781,1.984864608
mvc-9031,2.142340186
mp-1099877,2.011103186
mp-11115,1.747574539
mp-1174091,1.877077783
mp-1174359,2.213073586
mp-1175214,2.138654831
mp-1181196,2.419678292
mp-1184563,2.6943872
mp-1189598,2.958211639
mp-1190837,2.893988111
mp-1192212,2.313967669
mp-1199023,1.993485975
mp-1204998,2.919631494
mp-1210229,1.74745335
mp-1210240,2.205629378
mp-1217928,2.211356083
mp-1220993,2.457370283
mp-1221439,2.291199008
mp-1223191,1.961811406
mp-1225972,1.836740394
mp-1228976,1.911382339
mp-1229137,2.725228336
mp-1244777,1.803891208
mp-1247107,2.229798103
mp-1311345,1.771965244
mp-13820,2.367606083
mp-13973,2.332135142
mp-14743,2.9387662
mp-505311,2.271338186
mp-540256,2.286671403
mp-566801,1.975229008
mp-574040,2.703342394
mp-680210,2.354379986
mp-684036,2.244158267
mp-703836,1.903029144
mp-721324,2.648705044
mp-753644,1.907920794
mp-754495,2.834028744
mp-754916,2.294101283
mp-755445,2.9314032
mp-755957,1.831888669
mp-756378,1.986915661
mp-756709,1.764121022
mp-757633,2.534146942
mp-758915,2.268523433
mp-761207,2.611019183
mp-766626,1.828996222
mp-768418,2.65296315
mp-770846,2.892753533
mp-774388,2.4288565
mp-8007,1.874227172
mp-849502,2.450626939
mp-865758,2.202054631
mvc-12656,1.949076472
mvc-5006,2.693778636
mvc-6779,2.419690442
mvc-7276,2.795702603
mvc-8118,2.437319517
mp-1025029,2.906700436
mp-1066781,2.980171031
mp-10835,1.85969815
mp-1097492,1.711705444
mp-1114470,2.98052725
mp-1174956,2.853385964
mp-1175714,2.93073595
mp-1175715,2.319909806
mp-1176246,1.832353711
mp-1176435,2.432249256
mp-1190548,2.949679406
mp-1193618,2.438416892
mp-1193956,1.974173564
mp-1195251,2.185929581
mp-1199260,2.057906869
mp-1199487,2.788703631
mp-12012,2.436059036
mp-1203885,1.889246292
mp-1211446,1.879916103
mp-1211826,2.13591175
mp-1214549,2.226422636
mp-1223583,2.998021761
mp-1225390,2.720289292
mp-1232109,2.307966236
mp-1255615,2.896943278
mp-1255634,2.104728192
mp-1272853,1.813724822
mp-1275592,2.256348578
mp-1279412,2.230361861
mp-1288025,2.358769969
mp-1304294,2.168486853
mp-1316431,1.713363225
mp-15784,2.920474403
mp-24197,2.106354356
mp-25891,2.135193964
mp-26401,2.9518761
mp-29187,2.029721131
mp-30284,2.855240683
mp-505402,2.424103008
mp-510646,2.871167139
mp-542896,2.3893537
mp-546035,1.708478031
mp-554630,2.935326667
mp-554781,2.424087314
mp-558934,2.0944616
mp-570045,2.317539599
mp-721239,2.233233994
mp-753257,2.958138922
mp-754171,2.450110272
mp-754743,1.923045653
mp-754856,2.707937211
mp-755191,2.8776781
mp-755196,2.145000353
mp-757550,1.907792156
mp-759481,2.263384956
mp-760310,2.395164742
mp-765426,2.461239481
mp-770931,1.925340225
mp-777110,1.885442706
mp-777427,2.237443472
mp-780936,2.605025708
mp-8267,2.739214781
mp-999460,2.685301783
mvc-16472,2.946377675
mvc-3422,2.234215858
mvc-4372,1.806308447
mp-1037925,2.027127708
mp-1094049,2.423427181
mp-1095289,1.797429719
mp-1095616,2.422031097
mp-1105213,2.190403804
mp-1111172,2.638668539
mp-1114486,2.769866192
mp-11740,2.032926608
mp-1174922,2.412727464
mp-1175845,2.079568714
mp-1179357,1.912138719
mp-1179737,2.036355817
mp-1188862,1.843428578
mp-1196177,2.238410483
mp-1200681,1.840372553
mp-1203849,2.622901258
mp-1207010,1.945705444
mp-1211683,1.853636364
mp-1212697,1.953937389
mp-1213236,2.065880961
mp-1213595,1.753782767
mp-1215430,2.353006311
mp-1215784,2.386499439
mp-1215786,2.334932781
mp-1215930,1.740725833
mp-1216288,2.286346508
mp-1217292,2.442027333
mp-1219776,2.830369181
mp-1221992,2.262182289
mp-1225863,2.112795084
mp-1246105,1.988452875
mp-1294141,2.074461272
mp-1296109,2.048711831
mp-19348,2.807408406
mp-30097,1.742755719
mp-31314,2.789917947
mp-34467,2.849776792
mp-35281,2.577083425
mp-510566,2.837379336
mp-558849,2.800096858
mp-559112,2.855840194
mp-600154,2.180103269
mp-6708,2.460257767
mp-690978,2.894536275
mp-705468,1.825730158
mp-754992,2.635911047
mp-758030,2.578128894
mp-758563,2.14077215
mp-758781,2.509691728
mp-759039,2.578128894
mp-761149,2.411765267
mp-764993,2.521597908
mp-766205,1.874836433
mp-768425,1.717041269
mp-771970,2.532848031
mp-773136,2.271212092
mp-780050,2.141630283
mp-849335,2.815869928
mp-849542,1.760334322
mp-9731,2.679729042
mvc-12572,2.208346253
mvc-15814,2.226383789
mvc-2946,2.509132789
mvc-5033,1.827690917
mvc-9098,2.367124094
mvc-9587,2.755424475
mp-1080140,1.923826486
mp-1111082,2.241630822
mp-1114506,2.184220411
mp-1147626,2.531004919
mp-1174535,2.786420767
mp-1175073,2.703005844
mp-1176034,1.709675864
mp-1176484,1.912208434
mp-1177676,2.292258056
mp-1192182,2.535528628
mp-1192808,1.751095997
mp-1194904,2.121273783
mp-1199851,1.951315514
mp-1201508,1.854859589
mp-1207502,1.851757214
mp-1208167,1.920069383
mp-1208553,1.957705381
mp-1219447,2.541895994
mp-1219880,2.209527753
mp-12199,2.831719678
mp-1222836,2.963225194
mp-1224521,2.566219472
mp-1258021,2.546370525
mp-1315364,2.027325089
mp-1318612,2.674969236
mp-14969,2.005755969
mp-1661936,2.981277419
mp-18843,2.240204686
mp-26707,2.802281892
mp-26924,2.545358108
mp-27722,2.136729839
mp-29044,1.974623981
mp-29454,2.75166415
mp-36592,2.272831019
mp-550070,1.915180856
mp-556161,2.291364521
mp-574112,2.184847967
mp-574599,2.691483908
mp-653602,2.5858259
mp-684640,2.510767103
mp-707735,2.530214692
mp-730,1.883197125
mp-753088,2.449678033
mp-756239,2.133213886
mp-758872,2.130501756
mp-759747,2.716255081
mp-760022,1.899453117
mp-760251,2.158626478
mp-760301,2.551048319
mp-766485,1.860557661
mp-769646,2.625739439
mp-774825,1.901986278
mp-775874,2.332392761
mp-777945,2.479814564
mp-778190,2.170393111
mp-849573,2.475169231
mp-863413,2.706198511
mp-961685,2.764559128
mvc-10165,2.579755044
mvc-2433,2.907173203
mvc-7970,2.732573703
mp-1080642,1.708991097
mp-1113851,2.135797627
mp-1174053,1.749968975
mp-1174849,1.795895267
mp-1175290,1.867211575
mp-1175562,2.296807561
mp-1182214,2.049066947
mp-1189376,2.520251078
mp-1196277,1.836733639
mp-1202942,2.047944256
mp-1215235,2.9402773
mp-1216132,2.900492056
mp-1223016,2.280510044
mp-1246442,2.686311317
mp-1247253,2.216477436
mp-1263657,1.820189628
mp-1308529,1.785400067
mp-13275,1.934572744
mp-13292,2.076360903
mp-1540438,1.849823236
mp-15802,2.267520544
mp-1642439,2.203849661
mp-19071,1.734438019
mp-19161,2.342612411
mp-20396,2.843063644
mp-26783,2.987963533
mp-29626,2.550644267
mp-32642,2.932134481
mp-4160,2.202593812
mp-542180,1.783614372
mp-555679,2.250001478
mp-556962,2.608094203
mp-561228,2.303520122
mp-570423,1.781180419
mp-571184,2.636953544
mp-571195,1.823581139
mp-613620,2.161745203
mp-620369,1.759026656
mp-652337,2.843443128
mp-680058,2.583344367
mp-743588,2.327374386
mp-754859,2.323738994
mp-758534,2.994191592
mp-759764,2.802452442
mp-764465,2.615713644
mp-768405,2.359680564
mp-768531,2.160877878
mp-771408,2.470260828
mp-772403,2.014893856
mp-775220,2.56939795
mp-775262,2.003840972
mp-776529,2.562714289
mp-779208,2.391906642
mp-781595,2.083275608
mp-849720,2.910397786
mp-850189,2.592129431
mp-863379,2.521597908
mvc-13348,1.979885403
mvc-4385,2.403755717
mvc-5806,2.760937072
mvc-8070,2.538963917
mvc-9993,2.328613708
mp-1029245,1.706825183
mp-1078303,1.793137569
mp-1080267,1.753625958
mp-1080771,1.831331111
mp-1096878,2.869369083
mp-1099712,2.615365231
mp-1103823,2.960695656
mp-1120724,2.284817786
mp-1175053,1.714863158
mp-1175230,1.831036611
mp-1175252,1.882837739
mp-1176036,1.783817375
mp-1176644,2.410488872
mp-1176847,2.216618911
mp-1187515,2.838109461
mp-1191091,2.667632061
mp-1196692,1.701480139
mp-1201962,2.689754086
mp-1204377,2.764594986
mp-1206179,1.970925636
mp-1207325,2.681083239
mp-1207629,2.096823189
mp-1211007,2.051736101
mp-1212702,2.911918169
mp-1214627,1.987983386
mp-1214789,2.614067628
mp-1215580,2.698748322
mp-1217702,2.284981511
mp-1219229,2.823467611
mp-1224006,2.398975439
mp-1227872,1.967155953
mp-1232245,1.961305439
mp-1246970,1.759480731
mp-12488,2.296102111
mp-1252085,2.876127344
mp-13666,2.239789728
mp-15417,1.950124803
mp-22405,2.068672372
mp-28488,1.752406289
mp-38805,2.24025576
mp-540900,2.194991517
mp-551101,2.480390928
mp-554503,2.948202914
mp-558892,2.911299217
mp-560190,2.389891128
mp-570972,1.800625653
mp-582708,2.587584425
mp-608071,2.352440867
mp-646102,2.733218867
mp-695409,2.311161922
mp-7505,1.800493008
mp-752524,2.481027317
mp-7534,2.473402136
mp-753431,2.262304872
mp-753574,1.970725656
mp-754961,2.988571306
mp-757370,1.771630378
mp-757895,2.102029719
mp-758486,1.931269019
mp-758851,2.069611419
mp-760066,2.275978197
mp-766042,2.298553794
mp-768395,2.910564106
mp-768510,2.352589975
mp-770898,1.965137375
mp-775280,2.613166514
mp-776390,2.629052817
mp-776952,2.733649369
mp-777578,2.605397344
mp-779369,2.029768397
mp-989539,2.186129867
mvc-2207,2.595274292
mvc-2260,1.706967831
mvc-4658,2.305027064
mvc-552,1.903837814
mp-1024050,2.282271983
mp-1025815,1.864110422
mp-1036683,2.110384056
mp-1037154,2.286629825
mp-1038159,1.883258372
mp-10748,2.917976908
mp-1076893,1.713298227
mp-1097294,2.185801664
mp-1098346,2.274147706
mp-1101462,2.037905878
mp-1105890,1.734479639
mp-1113057,2.724300292
mp-1174581,1.708716336
mp-1175746,2.191271194
mp-1176035,1.709376772
mp-1176395,2.410069014
mp-1177174,2.073729419
mp-1177292,2.511921658
mp-1177993,1.7942696
mp-1178212,1.898890094
mp-1178357,1.772885602
mp-1184486,1.889480417
mp-1196411,1.914429422
mp-1196619,2.487765797
mp-1199188,2.851922394
mp-1200788,2.185997558
mp-1202411,2.866728361
mp-1204111,2.384821414
mp-1206891,1.810592906
mp-1212660,2.582221528
mp-1214089,2.152172706
mp-1214469,2.609674019
mp-1214996,2.990997286
mp-1221569,1.796776031
mp-1226278,2.166823481
mp-1227528,1.866480647
mp-1244537,1.911342936
mp-1245789,2.832252986
mp-1249697,1.853545169
mp-1272170,2.697992122
mp-1287,2.645627908
mp-1302458,2.642736272
mp-1315222,2.256909989
mp-1319959,2.771412586
mp-14578,2.59965525
mp-1567268,2.836782686
mp-1649836,1.767287489
mp-29541,2.733550414
mp-30091,2.927246483
mp-33940,2.859934381
mp-40066,2.120306853
mp-42392,2.079335261
mp-504335,1.761820058
mp-540050,2.440829875
mp-558202,2.132794411
mp-559356,2.330979822
mp-572797,2.393519837
mp-573812,2.087625964
mp-619461,2.446330386
mp-641018,2.848999217
mp-675172,2.989231169
mp-680555,1.993023506
mp-685127,1.791269514
mp-720843,2.585833583
mp-756007,2.379858383
mp-756218,2.170423261
mp-757017,2.368052175
mp-758736,2.28988879
mp-759014,2.381063589
mp-759657,2.655730389
mp-762215,1.706478897
mp-765943,2.094678408
mp-768552,2.765440664
mp-770513,2.152879322
mp-773252,1.859991958
mp-774421,2.792578053
mp-774684,2.365003522
mp-775831,2.571139089
mp-778032,2.181669736
mp-862729,2.243619271
mp-863393,2.073961306
mp-865424,1.956895261
mp-995236,2.122049414
mvc-12133,2.809534142
mp-1025988,2.172201131
mp-1094075,2.072973742
mp-1101909,2.110016047
mp-1114447,2.281319306
mp-1154609,2.333592606
mp-1174834,1.772914828
mp-1175351,2.162002922
mp-1176712,1.914676603
mp-1177614,1.848785011
mp-1177769,2.745070544
mp-1179411,1.945698053
mp-1182345,2.010291511
mp-1190250,2.346982897
mp-1193013,2.858141847
mp-1196084,2.887683272
mp-1207372,1.751493656
mp-1208159,2.591243414
mp-1223956,2.584625172
mp-1245360,2.168506411
mp-1245748,2.073835806
mp-1246365,2.614683467
mp-1246917,2.119513164
mp-1307244,2.245509194
mp-1370,2.383751464
mp-1569036,2.870833797
mp-20805,2.905695314
mp-23686,2.142862006
mp-27559,2.63949375
mp-28597,1.928114128
mp-28995,2.077837794
mp-29070,2.642517422
mp-31231,2.205670989
