qmof_id,Material ID,CBM Comparison,VBM Comparison,type,core synthesized,mof synthesized,target
qmof-6a29cfc,mp-561423,lower,higher,2(low),yes,,
qmof-6a29cfc,mp-14276,lower,lower,2(low),yes,,
qmof-6a29cfc,mp-29590,lower,higher,2(low),yes,,
qmof-6a29cfc,mp-556442,lower,higher,2(low),yes,,
qmof-6a29cfc,mp-27980,lower,higher,2(low),yes,,
qmof-f5056a0,mp-3414,higher,lower,1,yes,,
qmof-f5056a0,mp-542001,higher,higher,2,yes,,
qmof-f5056a0,mp-28845,higher,higher,2,yes,,
qmof-f5056a0,mp-561423,higher,higher,2,yes,,
qmof-f5056a0,mp-14276,higher,lower,1,yes,,
qmof-f5056a0,mp-29590,higher,higher,2,yes,,
qmof-f5056a0,mp-556442,higher,higher,2,yes,,
qmof-f5056a0,mp-27980,higher,higher,2,yes,,
qmof-7c0089b,mp-3414,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-542001,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-28845,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-561423,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-14276,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-29590,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-556442,higher,higher,2,yes,yes,yes
qmof-7c0089b,mp-27980,higher,higher,2,yes,yes,yes
qmof-7964502,mp-3414,lower,lower,2(low),yes,,
qmof-7964502,mp-542001,lower,lower,2(low),yes,,
qmof-7964502,mp-28845,lower,lower,2(low),yes,,
qmof-7964502,mp-561423,higher,higher,2,yes,,
qmof-7964502,mp-14276,lower,lower,2(low),yes,,
qmof-7964502,mp-29590,lower,lower,2(low),yes,,
qmof-7964502,mp-556442,higher,lower,1,yes,,
qmof-7964502,mp-27980,higher,higher,2,yes,,
qmof-0180057,mp-3414,higher,higher,2,yes,yes,yes
qmof-0180057,mp-542001,higher,higher,2,yes,yes,yes
qmof-0180057,mp-28845,higher,higher,2,yes,yes,yes
qmof-0180057,mp-561423,higher,higher,2,yes,yes,yes
qmof-0180057,mp-14276,higher,higher,2,yes,yes,yes
qmof-0180057,mp-29590,higher,higher,2,yes,yes,yes
qmof-0180057,mp-556442,higher,higher,2,yes,yes,yes
qmof-0180057,mp-27980,higher,higher,2,yes,yes,yes
qmof-bec2181,mp-3414,higher,lower,1,yes,yes,yes
qmof-bec2181,mp-542001,higher,higher,2,yes,yes,yes
qmof-bec2181,mp-28845,higher,lower,1,yes,yes,yes
qmof-bec2181,mp-561423,higher,higher,2,yes,yes,yes
qmof-bec2181,mp-14276,higher,lower,1,yes,yes,yes
qmof-bec2181,mp-29590,higher,lower,1,yes,yes,yes
qmof-bec2181,mp-556442,higher,lower,1,yes,yes,yes
qmof-bec2181,mp-27980,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-3414,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-542001,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-28845,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-561423,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-14276,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-29590,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-556442,higher,higher,2,yes,yes,yes
qmof-8ec55e0,mp-27980,higher,higher,2,yes,yes,yes
qmof-d159ad9,mp-3414,higher,higher,2,yes,,
qmof-d159ad9,mp-542001,higher,higher,2,yes,,
qmof-d159ad9,mp-28845,higher,higher,2,yes,,
qmof-d159ad9,mp-561423,higher,higher,2,yes,,
qmof-d159ad9,mp-14276,higher,higher,2,yes,,
qmof-d159ad9,mp-29590,higher,higher,2,yes,,
qmof-d159ad9,mp-556442,higher,higher,2,yes,,
qmof-d159ad9,mp-27980,higher,higher,2,yes,,
qmof-55b32f8,mp-3414,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-542001,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-28845,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-561423,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-14276,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-29590,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-556442,higher,higher,2,yes,yes,yes
qmof-55b32f8,mp-27980,higher,higher,2,yes,yes,yes
qmof-358ca87,mp-3414,higher,lower,1,yes,,
qmof-358ca87,mp-542001,lower,higher,2(low),yes,,
qmof-358ca87,mp-28845,higher,higher,2,yes,,
qmof-358ca87,mp-561423,higher,higher,2,yes,,
qmof-358ca87,mp-14276,higher,lower,1,yes,,
qmof-358ca87,mp-29590,higher,higher,2,yes,,
qmof-358ca87,mp-556442,higher,higher,2,yes,,
qmof-358ca87,mp-27980,higher,higher,2,yes,,
qmof-49ea619,mp-3414,lower,lower,2(low),yes,,
qmof-49ea619,mp-542001,lower,higher,2(low),yes,,
qmof-49ea619,mp-28845,lower,lower,2(low),yes,,
qmof-49ea619,mp-561423,higher,higher,2,yes,,
qmof-49ea619,mp-14276,lower,lower,2(low),yes,,
qmof-49ea619,mp-29590,lower,lower,2(low),yes,,
qmof-49ea619,mp-556442,higher,higher,2,yes,,
qmof-49ea619,mp-27980,higher,higher,2,yes,,
qmof-b80a30e,mp-3414,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-542001,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-28845,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-561423,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-14276,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-29590,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-556442,higher,higher,2,yes,yes,yes
qmof-b80a30e,mp-27980,higher,higher,2,yes,yes,yes
qmof-648d493,mp-3414,higher,higher,2,yes,yes,yes
qmof-648d493,mp-542001,higher,higher,2,yes,yes,yes
qmof-648d493,mp-28845,higher,higher,2,yes,yes,yes
qmof-648d493,mp-561423,higher,higher,2,yes,yes,yes
qmof-648d493,mp-14276,higher,higher,2,yes,yes,yes
qmof-648d493,mp-29590,higher,higher,2,yes,yes,yes
qmof-648d493,mp-556442,higher,higher,2,yes,yes,yes
qmof-648d493,mp-27980,higher,higher,2,yes,yes,yes
qmof-0a980e2,mp-3414,higher,lower,1,yes,,
qmof-0a980e2,mp-542001,lower,higher,2(low),yes,,
qmof-0a980e2,mp-28845,higher,lower,1,yes,,
qmof-0a980e2,mp-561423,higher,higher,2,yes,,
qmof-0a980e2,mp-14276,higher,lower,1,yes,,
qmof-0a980e2,mp-29590,higher,lower,1,yes,,
qmof-0a980e2,mp-556442,higher,lower,1,yes,,
qmof-0a980e2,mp-27980,higher,higher,2,yes,,
qmof-ca4b8ca,mp-3414,higher,higher,2,yes,,
qmof-ca4b8ca,mp-542001,higher,higher,2,yes,,
qmof-ca4b8ca,mp-28845,higher,higher,2,yes,,
qmof-ca4b8ca,mp-561423,higher,higher,2,yes,,
qmof-ca4b8ca,mp-14276,higher,higher,2,yes,,
qmof-ca4b8ca,mp-29590,higher,higher,2,yes,,
qmof-ca4b8ca,mp-556442,higher,higher,2,yes,,
qmof-ca4b8ca,mp-27980,higher,higher,2,yes,,
qmof-e99de19,mp-3414,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-542001,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-28845,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-561423,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-14276,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-29590,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-556442,higher,higher,2,yes,yes,yes
qmof-e99de19,mp-27980,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-3414,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-5ce2533,mp-28845,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-561423,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-14276,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-29590,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-556442,higher,higher,2,yes,yes,yes
qmof-5ce2533,mp-27980,higher,higher,2,yes,yes,yes
qmof-24fb653,mp-3414,higher,higher,2,yes,,
qmof-24fb653,mp-542001,higher,higher,2,yes,,
qmof-24fb653,mp-28845,higher,higher,2,yes,,
qmof-24fb653,mp-561423,higher,higher,2,yes,,
qmof-24fb653,mp-14276,higher,higher,2,yes,,
qmof-24fb653,mp-29590,higher,higher,2,yes,,
qmof-24fb653,mp-556442,higher,higher,2,yes,,
qmof-24fb653,mp-27980,higher,higher,2,yes,,
qmof-7163ed4,mp-3414,higher,higher,2,yes,,
qmof-7163ed4,mp-542001,higher,higher,2,yes,,
qmof-7163ed4,mp-28845,higher,higher,2,yes,,
qmof-7163ed4,mp-561423,higher,higher,2,yes,,
qmof-7163ed4,mp-14276,higher,higher,2,yes,,
qmof-7163ed4,mp-29590,higher,higher,2,yes,,
qmof-7163ed4,mp-556442,higher,higher,2,yes,,
qmof-7163ed4,mp-27980,higher,higher,2,yes,,
qmof-62058f7,mp-3414,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-542001,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-28845,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-561423,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-14276,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-29590,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-556442,higher,higher,2,yes,yes,yes
qmof-62058f7,mp-27980,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-3414,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-625c1df,mp-28845,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-561423,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-14276,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-29590,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-556442,higher,higher,2,yes,yes,yes
qmof-625c1df,mp-27980,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-3414,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-542001,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-28845,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-561423,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-14276,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-29590,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-556442,higher,higher,2,yes,yes,yes
qmof-5b20bb3,mp-27980,higher,higher,2,yes,yes,yes
qmof-d77d3f0,mp-3414,lower,lower,2(low),yes,yes,yes
qmof-d77d3f0,mp-542001,lower,lower,2(low),yes,yes,yes
qmof-d77d3f0,mp-28845,lower,lower,2(low),yes,yes,yes
qmof-d77d3f0,mp-561423,higher,higher,2,yes,yes,yes
qmof-d77d3f0,mp-14276,higher,lower,1,yes,yes,yes
qmof-d77d3f0,mp-29590,higher,lower,1,yes,yes,yes
qmof-d77d3f0,mp-556442,higher,lower,1,yes,yes,yes
qmof-d77d3f0,mp-27980,higher,higher,2,yes,yes,yes
qmof-77442e8,mp-3414,lower,lower,2(low),yes,,
qmof-77442e8,mp-542001,lower,higher,2(low),yes,,
qmof-77442e8,mp-28845,lower,lower,2(low),yes,,
qmof-77442e8,mp-561423,lower,higher,2(low),yes,,
qmof-77442e8,mp-14276,lower,lower,2(low),yes,,
qmof-77442e8,mp-29590,lower,lower,2(low),yes,,
qmof-77442e8,mp-556442,lower,lower,2(low),yes,,
qmof-77442e8,mp-27980,lower,higher,2(low),yes,,
qmof-523c57d,mp-3414,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-542001,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-28845,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-561423,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-14276,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-29590,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-556442,higher,higher,2,yes,yes,yes
qmof-523c57d,mp-27980,higher,higher,2,yes,yes,yes
qmof-18ceb78,mp-3414,higher,higher,2,yes,,
qmof-18ceb78,mp-542001,lower,higher,2(low),yes,,
qmof-18ceb78,mp-28845,higher,higher,2,yes,,
qmof-18ceb78,mp-561423,higher,higher,2,yes,,
qmof-18ceb78,mp-14276,higher,higher,2,yes,,
qmof-18ceb78,mp-29590,higher,higher,2,yes,,
qmof-18ceb78,mp-556442,higher,higher,2,yes,,
qmof-18ceb78,mp-27980,higher,higher,2,yes,,
qmof-a33f06a,mp-3414,higher,higher,2,yes,,
qmof-a33f06a,mp-542001,higher,higher,2,yes,,
qmof-a33f06a,mp-28845,higher,higher,2,yes,,
qmof-a33f06a,mp-561423,higher,higher,2,yes,,
qmof-a33f06a,mp-14276,higher,higher,2,yes,,
qmof-a33f06a,mp-29590,higher,higher,2,yes,,
qmof-a33f06a,mp-556442,higher,higher,2,yes,,
qmof-a33f06a,mp-27980,higher,higher,2,yes,,
qmof-b66eff0,mp-3414,higher,higher,2,yes,,
qmof-b66eff0,mp-542001,lower,higher,2(low),yes,,
qmof-b66eff0,mp-28845,higher,higher,2,yes,,
qmof-b66eff0,mp-561423,higher,higher,2,yes,,
qmof-b66eff0,mp-14276,higher,higher,2,yes,,
qmof-b66eff0,mp-29590,higher,higher,2,yes,,
qmof-b66eff0,mp-556442,higher,higher,2,yes,,
qmof-b66eff0,mp-27980,higher,higher,2,yes,,
